ano,cnpj
2023,31554037000195
2023,31554105000116
2023,31554299000150
2023,31554378000160
2023,31554685000141
2023,31555733000116
2023,31556280000142
2023,31556362000197
2023,31556536000111
2023,31556596000134
2023,31556702000180
2023,31556930000150
2023,31557390000129
2023,31557405000159
2023,31557418000128
2023,31557781000143
2023,31558136000145
2023,31558221000103
2023,31558462000152
2023,31559550000179
2023,31559712000179
2023,31560245000105
2023,31560643000113
2023,31560677000108
2023,31560790000193
2023,31560876000116
2023,31561643000138
2023,31561674000199
2023,31561740000120
2023,31562126000183
2023,31562305000110
2023,31562321000103
2023,31562351000110
2023,31562935000195
2023,31563437000167
2023,31563537000193
2023,31563633000131
2023,31563999000100
2023,31564150000151
2023,31564428000190
2023,31564444000183
2023,31565104000177
2023,31565267000150
2023,31565422000138
2023,31565513000173
2023,31565667000165
2023,31565778000171
2023,31565791000120
2023,31565967000144
2023,31566276000165
2023,31566744000100
2023,31566885000114
2023,31567826000160
2023,31567984000110
2023,31568013000195
2023,31568087000121
2023,31568578000172
2023,31568712000135
2023,31568759000107
2023,31569035000170
2023,31569172000104
2023,31569229000175
2023,31569443000121
2023,31570012000185
2023,31570067000195
2023,31570438000139
2023,31570573000184
2023,31570584000164
2023,31570766000135
2023,31570802000160
2023,31570972000145
2023,31571150000189
2023,31571700000160
2023,31571886000157
2023,31572031000140
2023,31572082000172
2023,31572479000164
2023,31572920000108
2023,31573084000186
2023,31573569000170
2023,31573674000109
2023,31573979000110
2023,31574054000194
2023,31574090000158
2023,31574642000128
2023,31574781000151
2023,31575186000130
2023,31575248000104
2023,31575977000160
2023,31577764000178
2023,31579097000162
2023,31579542000194
2023,31581581000126
2023,31581695000176
2023,31581731000100
2023,31581876000100
2023,31581972000140
2023,31582320000120
2023,31582468000165
2023,31582533000152
2023,31583857000105
2023,31584005000132
2023,31584030000116
2023,31584175000117
2023,31584274000107
2023,31584294000170
2023,31584373000180
2023,31584887000136
2023,31585255000197
2023,31585795000170
2023,31586216000104
2023,31586296000106
2023,31586394000135
2023,31586743000119
2023,31586773000125
2023,31586899000108
2023,31586952000162
2023,31586975000177
2023,31587001000108
2023,31587069000197
2023,31587376000178
2023,31587404000157
2023,31587446000198
2023,31587574000131
2023,31588012000102
2023,31588057000187
2023,31588286000100
2023,31588721000198
2023,31588833000149
2023,31588962000137
2023,31588978000140
2023,31589304000160
2023,31589552000100
2023,31589993000102
2023,31590039000130
2023,31590238000148
2023,31590511000134
2023,31590665000126
2023,31590673000172
2023,31590792000125
2023,31590862000145
2023,31590888000193
2023,31591095000199
2023,31591485000169
2023,31591694000102
2023,31593365000109
2023,31593632000130
2023,31594118000119
2023,31594289000148
2023,31595265000103
2023,31595494000128
2023,31596055000130
2023,31596673000180
2023,31596712000149
2023,31597552000152
2023,31597569000100
2023,31597943000177
2023,31597970000140
2023,31598615000195
2023,31598882000162
2023,31598926000154
2023,31598956000160
2023,31599103000143
2023,31599331000113
2023,31599370000110
2023,31599393000125
2023,31599488000149
2023,31600044000186
2023,31600176000108
2023,31600178000105
2023,31600475000142
2023,31600663000170
2023,31600978000118
2023,31600994000100
2023,31601200000123
2023,31601227000116
2023,31601909000129
2023,31601914000131
2023,31601964000119
2023,31602179000180
2023,31602191000195
2023,31602216000150
2023,31602532000122
2023,31602560000140
2023,31602739000105
2023,31602880000108
2023,31602885000122
2023,31602955000142
2023,31603432000110
2023,31603614000191
2023,31604182000133
2023,31604252000153
2023,31604546000185
2023,31604890000174
2023,31605089000143
2023,31605369000151
2023,31605512000105
2023,31607001000122
2023,31607066000178
2023,31607169000138
2023,31607433000133
2023,31607462000103
2023,31607706000140
2023,31607962000137
2023,31609157000142
2023,31609305000129
2023,31609422000192
2023,31609475000103
2023,31609578000173
2023,31609646000102
2023,31610211000170
2023,31610307000138
2023,31610325000110
2023,31610360000139
2023,31610619000141
2023,31611189000182
2023,31611386000100
2023,31611467000100
2023,31611626000168
2023,31611979000168
2023,31612459000170
2023,31612543000193
2023,31612564000109
2023,31612896000193
2023,31613091000164
2023,31613228000180
2023,31613469000120
2023,31614169000165
2023,31614467000155
2023,31614905000185
2023,31614946000171
2023,31616340000175
2023,31616559000174
2023,31616715000105
2023,31616791000102
2023,31617168000174
2023,31617180000189
2023,31617610000162
2023,31617777000123
2023,31617787000169
2023,31619635000103
2023,31619955000155
2023,31619973000137
2023,31620106000111
2023,31620285000278
2023,31620392000115
2023,31620523000164
2023,31620555000160
2023,31621049000195
2023,31621450000125
2023,31621496000144
2023,31621712000151
2023,31622061000114
2023,31622435000100
2023,31622468000141
2023,31622864000179
2023,31623186000169
2023,31623442000118
2023,31623713000135
2023,31623968000106
2023,31624064000197
2023,31624080000180
2023,31624954000107
2023,31625020000181
2023,31625502000131
2023,31625610000104
2023,31625615000137
2023,31625631000120
2023,31625772000142
2023,31625963000104
2023,31626244000108
2023,31626329000196
2023,31626662000103
2023,31626786000180
2023,31626873000138
2023,31626973000164
2023,31627314000142
2023,31627381000167
2023,31627398000114
2023,31627849000113
2023,31627927000180
2023,31627994000102
2023,31628204000103
2023,31628210000152
2023,31628252000193
2023,31628368000122
2023,31628712000183
2023,31629143000190
2023,31629234000126
2023,31629457000193
2023,31629820000170
2023,31631116000152
2023,31631172000197
2023,31631402000118
2023,31631808000109
2023,31631878000159
2023,31632765000178
2023,31632838000121
2023,31633039000170
2023,31633247000179
2023,31633313000100
2023,31633486000129
2023,31633529000176
2023,31633552000160
2023,31634361000113
2023,31634566000107
2023,31635579000192
2023,31635668000139
2023,31635857000101
2023,31636768000180
2023,31636811000107
2023,31636831000188
2023,31636919000108
2023,31637134000141
2023,31637462000148
2023,31637876000177
2023,31637954000133
2023,31637961000135
2023,31638157000170
2023,31638282000180
2023,31638948000109
2023,31639053000180
2023,31639150000173
2023,31639268000100
2023,31639416000188
2023,31641871000118
2023,31642161000102
2023,31642962000178
2023,31643851000186
2023,31645902000109
2023,31646092000105
2023,31646189000118
2023,31646434000197
2023,31646874000144
2023,31647020000182
2023,31647574000180
2023,31648272000126
2023,31648398000109
2023,31648443000117
2023,31648478000156
2023,31648652000160
2023,31648689000199
2023,31648992000191
2023,31649314000143
2023,31649355000130
2023,31649538000155
2023,31649668000198
2023,31650558000146
2023,31650587000108
2023,31650671000121
2023,31650704000133
2023,31651344000194
2023,31651472000138
2023,31651473000182
2023,31652601000102
2023,31652800000110
2023,31653316000106
2023,31653364000102
2023,31653509000167
2023,31654172000102
2023,31654272000139
2023,31654478000169
2023,31654567000105
2023,31654704000101
2023,31655393000103
2023,31656124000153
2023,31658307000108
2023,31658600000175
2023,31658965000108
2023,31659058000175
2023,31659418000139
2023,31659675000170
2023,31659735000155
2023,31659753000137
2023,31660009000152
2023,31660136000151
2023,31660275000185
2023,31660474000193
2023,31660811000142
2023,31661088000116
2023,31661540000140
2023,31661955000113
2023,31662604000127
2023,31662661000106
2023,31662737000101
2023,31662808000168
2023,31663601000108
2023,31663723000102
2023,31663881000154
2023,31663906000110
2023,31663942000183
2023,31664432000120
2023,31664511000131
2023,31664549000104
2023,31664792000122
2023,31664891000104
2023,31665469000173
2023,31665488000108
2023,31665558000110
2023,31665798000114
2023,31666578000105
2023,31666655000127
2023,31666866000160
2023,31667285000142
2023,31667298000111
2023,31667312000187
2023,31667368000131
2023,31667548000113
2023,31667759000156
2023,31667932000116
2023,31667953000131
2023,31668341000163
2023,31668356000121
2023,31668442000134
2023,31668585000146
2023,31668721000106
2023,31668888000169
2023,31669112000163
2023,31669807000145
2023,31671060000160
2023,31671480000146
2023,31671493000115
2023,31671809000179
2023,31671814000696
2023,31672462000189
2023,31672475000158
2023,31672685000146
2023,31672765000100
2023,31673133000152
2023,31673254000102
2023,31673299000179
2023,31673750000158
2023,31673916000136
2023,31673943000109
2023,31674128000164
2023,31674712000110
2023,31674844000141
2023,31675132000147
2023,31675401000175
2023,31675747000173
2023,31676072000187
2023,31676145000130
2023,31676402000134
2023,31676820000121
2023,31676885000177
2023,31677825000179
2023,31678086000130
2023,31678139000112
2023,31678172000142
2023,31678461000141
2023,31678616000140
2023,31679022000153
2023,31679315000130
2023,31679710000113
2023,31679726000126
2023,31680138000102
2023,31680151000161
2023,31680178000235
2023,31680249000119
2023,31680387000106
2023,31680644000100
2023,31680990000180
2023,31681393000170
2023,31681408000108
2023,31681418000135
2023,31681693000159
2023,31681775000101
2023,31682001000197
2023,31683118000195
2023,31683162000103
2023,31683363000100
2023,31683601000170
2023,31684063000138
2023,31684064000182
2023,31684100000108
2023,31684199000148
2023,31684377000130
2023,31684384000132
2023,31684636000123
2023,31684694000157
2023,31684798000161
2023,31684865000148
2023,31685108000199
2023,31685320000156
2023,31685506000105
2023,31686196000143
2023,31686260000196
2023,31686677000159
2023,31686911000148
2023,31687049000198
2023,31687060000158
2023,31687266000188
2023,31687451000172
2023,31687906000150
2023,31687931000133
2023,31687978000105
2023,31688067000194
2023,31688135000115
2023,31688351000160
2023,31688444000195
2023,31688538000164
2023,31688609000129
2023,31688927000190
2023,31689171000101
2023,31689320000124
2023,31689379000112
2023,31689601000187
2023,31689660000155
2023,31689702000158
2023,31689733000109
2023,31690013000163
2023,31690065000130
2023,31690365000119
2023,31690663000109
2023,31690779000148
2023,31690909000142
2023,31691463000170
2023,31691468000101
2023,31691778000118
2023,31691782000186
2023,31692245000150
2023,31692696000198
2023,31692809000155
2023,31692952000147
2023,31692999000100
2023,31694437000104
2023,31694458000111
2023,31694549000157
2023,31694590000123
2023,31694813000152
2023,31694869000107
2023,31694954000175
2023,31695360000189
2023,31695669000179
2023,31695795000123
2023,31695962000136
2023,31696377000150
2023,31696386000141
2023,31697272000116
2023,31697531000109
2023,31697571000150
2023,31697742000141
2023,31697882000110
2023,31697988000113
2023,31698184000139
2023,31698372000167
2023,31698500000172
2023,31698506000140
2023,31698549000125
2023,31698742000166
2023,31698759000113
2023,31698831000102
2023,31698960000109
2023,31699273000108
2023,31700012000152
2023,31700664000197
2023,31700784000194
2023,31701160000191
2023,31701243000180
2023,31701391000103
2023,31701408000114
2023,31701420000129
2023,31701606000188
2023,31701809000174
2023,31702082000140
2023,31702100000193
2023,31702135000122
2023,31702151000115
2023,31702392000164
2023,31702656000180
2023,31702685000141
2023,31702947000178
2023,31703183000135
2023,31705734000108
2023,31707408000121
2023,31707409000176
2023,31707506000169
2023,31707824000120
2023,31708268000106
2023,31708684000104
2023,31708852000161
2023,31708948000120
2023,31709069000112
2023,31709079000158
2023,31709116000128
2023,31709272000199
2023,31709365000113
2023,31709375000159
2023,31709479000163
2023,31709515000199
2023,31709645000121
2023,31710106000102
2023,31710189000130
2023,31710283000199
2023,31710346000107
2023,31710510000186
2023,31710942000197
2023,31710946000175
2023,31710979000115
2023,31711017000180
2023,31711370000160
2023,31711512000190
2023,31711624000140
2023,31711738000190
2023,31711972000118
2023,31712093000100
2023,31712536000163
2023,31712683000133
2023,31713607000142
2023,31713643000106
2023,31713714000170
2023,31713751000189
2023,31713774000193
2023,31714140000155
2023,31714211000110
2023,31714320000137
2023,31714546000138
2023,31715074000138
2023,31715447000170
2023,31715572000180
2023,31715616000172
2023,31715902000138
2023,31716346000114
2023,31716500000158
2023,31716637000102
2023,31716667000119
2023,31716792000129
2023,31717491000110
2023,31717521000198
2023,31717533000112
2023,31718372000181
2023,31718869000108
2023,31719257000121
2023,31719335000198
2023,31719401000120
2023,31719494000192
2023,31719665000183
2023,31719674000174
2023,31719847000154
2023,31720395000120
2023,31721155000140
2023,31721804000103
2023,31721872000172
2023,31721974000198
2023,31722027000111
2023,31722260000102
2023,31722432000130
2023,31723373000114
2023,31724098000153
2023,31724569000123
2023,31724625000120
2023,31724745000127
2023,31724788000102
2023,31724981000143
2023,31726074000133
2023,31726085000113
2023,31726339000101
2023,31726928000181
2023,31727121000163
2023,31727338000173
2023,31727397000141
2023,31727438000108
2023,31727459000115
2023,31727528000190
2023,31728057000135
2023,31728183000190
2023,31728228000126
2023,31728286000150
2023,31728579000137
2023,31728705000153
2023,31728724000180
2023,31728792000149
2023,31729561000150
2023,31729986000169
2023,31730284000103
2023,31731807000128
2023,31732019000156
2023,31732023000114
2023,31732365000134
2023,31732431000176
2023,31732575000122
2023,31732731000155
2023,31732886000191
2023,31732974000193
2023,31733363000836
2023,31733557000165
2023,31733638000165
2023,31733686000153
2023,31734136000159
2023,31734273000193
2023,31734276000127
2023,31734532000186
2023,31735015000121
2023,31735605000154
2023,31735902000108
2023,31736135000143
2023,31736164000105
2023,31736240000182
2023,31736530000126
2023,31736652000112
2023,31736707000194
2023,31736727000165
2023,31736796000179
2023,31736833000149
2023,31736971000128
2023,31737031000153
2023,31737065000148
2023,31737181000167
2023,31737979000109
2023,31737989000144
2023,31738226000118
2023,31738283000105
2023,31738450000100
2023,31738724000160
2023,31738838000100
2023,31738883000165
2023,31738904000142
2023,31739211000174
2023,31740324000190
2023,31740510000129
2023,31740853000193
2023,31741548000116
2023,31741940000165
2023,31741963000170
2023,31742972000185
2023,31743577000117
2023,31743818000128
2023,31743854000191
2023,31744119000100
2023,31744369000132
2023,31744868000120
2023,31745402000149
2023,31746273000103
2023,31746678000141
2023,31746693000190
2023,31746993000179
2023,31747340000104
2023,31747419000135
2023,31747449000141
2023,31747459000187
2023,31747498000184
2023,31747525000119
2023,31747545000190
2023,31747832000108
2023,31747931000181
2023,31748174000160
2023,31748569000163
2023,31748716000103
2023,31749061000180
2023,31749063000179
2023,31749156000101
2023,31749194000156
2023,31749283000100
2023,31749329000183
2023,31749415000196
2023,31749522000114
2023,31749596000150
2023,31749753000128
2023,31749812000168
2023,31749818000135
2023,31749846000152
2023,31749906000137
2023,31749966000150
2023,31750108000125
2023,31750209000104
2023,31750254000150
2023,31750276000110
2023,31750491000111
2023,31750525000178
2023,31750836000137
2023,31750863000100
2023,31750870000101
2023,31750882000136
2023,31751233000150
2023,31751386000105
2023,31751388000196
2023,31751405000195
2023,31751411000142
2023,31752105000120
2023,31752272000171
2023,31752308000117
2023,31754070000169
2023,31755812000170
2023,31757503000130
2023,31757899000115
2023,31758134000108
2023,31758155000115
2023,31758261000107
2023,31758362000170
2023,31759031000154
2023,31759212000180
2023,31759258000108
2023,31759332000188
2023,31759511000115
2023,31759523000140
2023,31759699000100
2023,31760955000170
2023,31761068000117
2023,31761110000108
2023,31761250000178
2023,31761347000180
2023,31761664000105
2023,31762040000102
2023,31762632000116
2023,31762732000142
2023,31763010000102
2023,31763217000187
2023,31763607000157
2023,31763790000190
2023,31763844000118
2023,31764079000150
2023,31764095000143
2023,31764227000137
2023,31764271000147
2023,31764347000134
2023,31764593000196
2023,31764980000122
2023,31765146000151
2023,31765157000131
2023,31765291000132
2023,31765486000182
2023,31765703000134
2023,31765904000131
2023,31766261000140
2023,31767148000180
2023,31767420000121
2023,31769067000119
2023,31769692000160
2023,31770449000162
2023,31770761000156
2023,31770923000156
2023,31771100000145
2023,31771713000182
2023,31772092000151
2023,31772304000109
2023,31772960000101
2023,31773456000118
2023,31773566000180
2023,31773682000107
2023,31774068000151
2023,31774073000164
2023,31774122000169
2023,31774138000171
2023,31774272000172
2023,31774321000177
2023,31774441000174
2023,31774548000112
2023,31775017000144
2023,31775281000188
2023,31775532000124
2023,31776232000160
2023,31776890000151
2023,31777755000120
2023,31778103000100
2023,31778116000180
2023,31778526000120
2023,31778641000103
2023,31778859000150
2023,31779903000146
2023,31780681000181
2023,31780992000140
2023,31781117000183
2023,31781135000165
2023,31781323000193
2023,31781806000198
2023,31781851000142
2023,31781958000190
2023,31782039000131
2023,31782102000130
2023,31782281000105
2023,31782364000102
2023,31782426000178
2023,31782703000142
2023,31783311000106
2023,31783432000140
2023,31783517000128
2023,31783647000160
2023,31784037000181
2023,31784176000105
2023,31784334000127
2023,31785338000120
2023,31785441000170
2023,31785625000130
2023,31785690000165
2023,31785779000121
2023,31785791000136
2023,31785797000103
2023,31785812000113
2023,31785816000100
2023,31785859000187
2023,31786041000189
2023,31786292000163
2023,31786429000180
2023,31786487000103
2023,31786983000167
2023,31787084000189
2023,31787085000123
2023,31787476000148
2023,31787655000185
2023,31787830000134
2023,31787927000147
2023,31788076000157
2023,31788099000161
2023,31788479000104
2023,31788510000107
2023,31788837000170
2023,31790111000172
2023,31790154000158
2023,31790168000171
2023,31790477000141
2023,31790699000164
2023,31790702000140
2023,31790710000196
2023,31791726000113
2023,31791858000145
2023,31791890000120
2023,31793454000190
2023,31793907000189
2023,31794400000140
2023,31794466000130
2023,31794746000148
2023,31795165000120
2023,31795196000181
2023,31795763000108
2023,31797102000103
2023,31797338000140
2023,31797553000140
2023,31797578000144
2023,31798088000162
2023,31798140000180
2023,31798529000126
2023,31798544000174
2023,31798821000149
2023,31798862000135
2023,31798886000194
2023,31799461000108
2023,31799479000100
2023,31799537000197
2023,31799708000188
2023,31799843000123
2023,31800005000122
2023,31800689000162
2023,31800885000137
2023,31801276000100
2023,31801366000193
2023,31801504000134
2023,31802116000178
2023,31802248000108
2023,31802464000145
2023,31802496000140
2023,31802624000156
2023,31802819000104
2023,31803604000108
2023,31804115000162
2023,31804297000171
2023,31804909000126
2023,31804966000105
2023,31804978000130
2023,31805018000194
2023,31805168000106
2023,31805390000109
2023,31805823000118
2023,31805856000168
2023,31806240000101
2023,31806277000130
2023,31806623000180
2023,31806649000128
2023,31806900000154
2023,31807424000196
2023,31807464000138
2023,31807477000107
2023,31807822000102
2023,31808056000109
2023,31808567000112
2023,31808596000184
2023,31808674000140
2023,31808966000183
2023,31809389000144
2023,31809578000117
2023,31809689000123
2023,31809754000110
2023,31810289000138
2023,31810475000177
2023,31810498000181
2023,31810657000148
2023,31810662000150
2023,31810689000143
2023,31810725000179
2023,31810986000199
2023,31811410000146
2023,31811424000160
2023,31811691000137
2023,31811890000145
2023,31812045000194
2023,31812574000198
2023,31812601000122
2023,31812615000146
2023,31812775000195
2023,31812785000120
2023,31812962000179
2023,31813361000180
2023,31813363000170
2023,31813528000103
2023,31813703000162
2023,31814133000125
2023,31814349000190
2023,31814434000159
2023,31814561000158
2023,31815178000114
2023,31815194000107
2023,31815277000104
2023,31815293000199
2023,31815525000109
2023,31817403000151
2023,31818537000197
2023,31818848000156
2023,31818877000118
2023,31818913000143
2023,31819219000140
2023,31819617000167
2023,31819639000127
2023,31819819000109
2023,31819835000100
2023,31819981000127
2023,31820128000125
2023,31820224000173
2023,31820389000145
2023,31820390000170
2023,31820478000191
2023,31820625000123
2023,31820699000160
2023,31820735000195
2023,31820833000122
2023,31821010000111
2023,31821584000190
2023,31821635000183
2023,31821639000161
2023,31822320000150
2023,31822358000123
2023,31823423000135
2023,31823645000158
2023,31823972000100
2023,31824094000147
2023,31824100000166
2023,31824313000198
2023,31824382000100
2023,31824502000160
2023,31824728000161
2023,31824812000185
2023,31825480000153
2023,31825627000105
2023,31825646000131
2023,31825749000100
2023,31825844000103
2023,31825947000165
2023,31826225000125
2023,31826289000126
2023,31826514000124
2023,31827130000126
2023,31827180000103
2023,31827284000118
2023,31827411000189
2023,31827791000151
2023,31828185000150
2023,31828574000186
2023,31829358000155
2023,31829635000120
2023,31831222000180
2023,31831255000120
2023,31831523000103
2023,31831562000100
2023,31831778000176
2023,31832144000138
2023,31832459000185
2023,31832857000100
2023,31832873000194
2023,31832944000159
2023,31833124000181
2023,31833418000103
2023,31833659000152
2023,31833718000192
2023,31833871000110
2023,31834487000131
2023,31834934000152
2023,31834936000141
2023,31835048000143
2023,31835348000122
2023,31835597000118
2023,31836237000130
2023,31836264000103
2023,31836420000136
2023,31836472000102
2023,31836579000150
2023,31836622000188
2023,31836698000103
2023,31837149000153
2023,31837515000174
2023,31837574000142
2023,31837899000125
2023,31837934000106
2023,31837955000121
2023,31838128000152
2023,31838380000161
2023,31838435000133
2023,31838848000118
2023,31839391000166
2023,31839660000194
2023,31840260000107
2023,31840524000114
2023,31840995000122
2023,31841126000112
2023,31841878000183
2023,31841964000196
2023,31844005000124
2023,31844344000100
2023,31844473000107
2023,31845131000101
2023,31846206000160
2023,31846497000197
2023,31846570000120
2023,31846872000107
2023,31846936000161
2023,31847317000191
2023,31847516000108
2023,31847603000157
2023,31847694000120
2023,31847945000177
2023,31848704000142
2023,31849271000140
2023,31849566000116
2023,31849681000190
2023,31849857000104
2023,31850071000107
2023,31850460000132
2023,31850481000158
2023,31851039000146
2023,31851052000103
2023,31851315000176
2023,31851506000138
2023,31851973000168
2023,31852012000178
2023,31852444000189
2023,31852573000177
2023,31852708000102
2023,31852802000153
2023,31852889000169
2023,31853092000186
2023,31853225000114
2023,31853299000150
2023,31853714000176
2023,31853773000144
2023,31853864000180
2023,31853879000148
2023,31854401000132
2023,31856107000160
2023,31856283000100
2023,31856288000124
2023,31856583000180
2023,31856682000162
2023,31856902000158
2023,31856981000105
2023,31857120000133
2023,31857135000100
2023,31857165000108
2023,31857321000130
2023,31857323000120
2023,31858540000134
2023,31858779000104
2023,31858881000100
2023,31860017000142
2023,31860032000190
2023,31860128000159
2023,31860236000121
2023,31860364001490
2023,31861115000102
2023,31861222000122
2023,31861323000101
2023,31861635000107
2023,31861668000157
2023,31862204000165
2023,31862884000117
2023,31863083000176
2023,31863443000130
2023,31863492000172
2023,31863577000150
2023,31863637000135
2023,31863921000101
2023,31864044000193
2023,31864051000195
2023,31864104000178
2023,31864855000194
2023,31864856000139
2023,31864869000108
2023,31865105000137
2023,31865135000143
2023,31865285000157
2023,31865311000147
2023,31865464000194
2023,31865488000143
2023,31865622000106
2023,31865910000160
2023,31866662000172
2023,31867088000177
2023,31868032000137
2023,31868392000139
2023,31868599000103
2023,31868856000107
2023,31869670000172
2023,31870156000157
2023,31870416000194
2023,31870682000117
2023,31870683000161
2023,31870691000108
2023,31870960000136
2023,31871732000180
2023,31871789000180
2023,31872132000137
2023,31872448000129
2023,31872495000172
2023,31872614000197
2023,31872616000186
2023,31872772000147
2023,31872784000171
2023,31873022000190
2023,31873030000136
2023,31873231000133
2023,31874305000156
2023,31874502000175
2023,31874504000164
2023,31874655000112
2023,31875788000103
2023,31876054000149
2023,31876130000116
2023,31876593000188
2023,31876709000189
2023,31879273000181
2023,31879687000100
2023,31880773000133
2023,31880826000116
2023,31880906000171
2023,31880931000155
2023,31881123000102
2023,31881344000180
2023,31881423000191
2023,31881734000150
2023,31881926000167
2023,31882636000138
2023,31882925000137
2023,31883137000165
2023,31883575000123
2023,31883584000114
2023,31883799000135
2023,31883835000160
2023,31884085000141
2023,31884282000160
2023,31884665000139
2023,31884667000128
2023,31884800000146
2023,31884806000113
2023,31884848000154
2023,31885371000121
2023,31885836000144
2023,31885869000194
2023,31885970000145
2023,31886219000163
2023,31886245000191
2023,31886707000170
2023,31887005000101
2023,31887136000199
2023,31887364000169
2023,31887371000160
2023,31887727000166
2023,31887847000163
2023,31888167000164
2023,31888482000191
2023,31889180000138
2023,31889293000133
2023,31889382000180
2023,31889610000111
2023,31890398000102
2023,31890621000111
2023,31892892000106
2023,31893003000125
2023,31893116000120
2023,31895023000135
2023,31895451000168
2023,31895577000132
2023,31895653000100
2023,31895683000116
2023,31895922000138
2023,31896373000116
2023,31896653000124
2023,31897236000104
2023,31897253000133
2023,31897565000147
2023,31897911000197
2023,31897961000174
2023,31898186000171
2023,31898889000108
2023,31899210000197
2023,31899900000146
2023,31899970000102
2023,31900345000125
2023,31900776000191
2023,31901298000134
2023,31901336000159
2023,31901382000239
2023,31901389000170
2023,31902169000160
2023,31903228000115
2023,31903454000104
2023,31904067000184
2023,31904075000120
2023,31904135000105
2023,31904206000170
2023,31904252000179
2023,31904254000168
2023,31904403000199
2023,31904489000150
2023,31904593000144
2023,31904649000160
2023,31904698000101
2023,31904804000149
2023,31904862000172
2023,31904949000140
2023,31905022000124
2023,31905065000100
2023,31905076000190
2023,31905209000128
2023,31905243000100
2023,31905266000107
2023,31905343000129
2023,31905421000195
2023,31905631000183
2023,31906427000187
2023,31906750000150
2023,31906891000173
2023,31907329000164
2023,31907330000199
2023,31907408000175
2023,31907938000113
2023,31907943000126
2023,31907982000123
2023,31908011000106
2023,31908068000105
2023,31908144000174
2023,31908188000102
2023,31908224000120
2023,31908265000116
2023,31908280000164
2023,31908292000199
2023,31908465000179
2023,31908617000133
2023,31908637000104
2023,31908711000192
2023,31908825000132
2023,31908924000114
2023,31909143000144
2023,31909280000189
2023,31909369000145
2023,31910099000192
2023,31910917000157
2023,31910959000198
2023,31911157000100
2023,31911351000188
2023,31911540000150
2023,31911548000117
2023,31911581000147
2023,31911662000147
2023,31911769000195
2023,31911792000180
2023,31912144000148
2023,31912884000184
2023,31912909000140
2023,31912971000131
2023,31913313000164
2023,31913454000187
2023,31913670000122
2023,31913752000177
2023,31913953000174
2023,31914472000183
2023,31915955000100
2023,31915974000129
2023,31916386000100
2023,31916659000116
2023,31916732000150
2023,31916802000170
2023,31916906000184
2023,31917010000110
2023,31917083000101
2023,31917407000101
2023,31917654000108
2023,31917664000143
2023,31917825000107
2023,31918011000189
2023,31918031000150
2023,31918186000196
2023,31918203000195
2023,31918465000150
2023,31918502000120
2023,31918535000170
2023,31918576000166
2023,31918593000101
2023,31918725000197
2023,31919275000157
2023,31919638000154
2023,31919689000186
2023,31919702000105
2023,31920077000103
2023,31920682000184
2023,31920977000150
2023,31921282000193
2023,31921694000123
2023,31921834000163
2023,31921853000190
2023,31921957000102
2023,31921999000135
2023,31922208000191
2023,31922236000109
2023,31922359000140
2023,31922426000126
2023,31922770000115
2023,31922926000168
2023,31923167000239
2023,31923175000102
2023,31923664000156
2023,31923667000190
2023,31923969000168
2023,31924157000137
2023,31924187000143
2023,31924265000100
2023,31925113000121
2023,31925498000127
2023,31925548000176
2023,31925608000150
2023,31928381000105
2023,31928524000170
2023,31928567000156
2023,31929359000171
2023,31931023000143
2023,31931045000103
2023,31931053000150
2023,31931255000100
2023,31931551000100
2023,31931693000160
2023,31932034000148
2023,31932088000103
2023,31932534000180
2023,31932699000151
2023,31932843000150
2023,31932859000162
2023,31932916000103
2023,31933086000139
2023,31933115000162
2023,31933147000168
2023,31933192000112
2023,31933599000140
2023,31933731000113
2023,31934271000148
2023,31934318000173
2023,31935022000177
2023,31935306000163
2023,31935333000136
2023,31935409000123
2023,31935843000103
2023,31935931000105
2023,31936000000121
2023,31936062000133
2023,31936075000102
2023,31936616000100
2023,31936671000192
2023,31936712000140
2023,31936944000107
2023,31937049000107
2023,31937078000160
2023,31937287000104
2023,31937464000152
2023,31937851000199
2023,31938290000142
2023,31938633000179
2023,31939216000140
2023,31939364000165
2023,31939667000188
2023,31939942000163
2023,31940271000150
2023,31940504000115
2023,31940560000150
2023,31940704000178
2023,31940799000120
2023,31940890000145
2023,31941462000137
2023,31941533000100
2023,31942048000142
2023,31943483000191
2023,31943627000100
2023,31944002000162
2023,31944402000178
2023,31944406000156
2023,31944425000182
2023,31944692000150
2023,31944762000170
2023,31944863000140
2023,31944928000158
2023,31946298000150
2023,31946332000197
2023,31946579000103
2023,31947128000190
2023,31947457000131
2023,31948471000150
2023,31948811000142
2023,31948893000125
2023,31948896000169
2023,31949247000182
2023,31949322000105
2023,31949600000124
2023,31949740000100
2023,31949994000110
2023,31950055000196
2023,31950056000130
2023,31950627000137
2023,31950809000108
2023,31951204000131
2023,31951380000173
2023,31951459000102
2023,31951590000161
2023,31951600000169
2023,31951642000108
2023,31951877000191
2023,31951883000149
2023,31952179000100
2023,31952323000109
2023,31952567000191
2023,31953037000168
2023,31953134000150
2023,31956572000172
2023,31956753000107
2023,31957010000143
2023,31957013000187
2023,31957244000190
2023,31957455000123
2023,31957525000143
2023,31957868000108
2023,31958062000134
2023,31958094000130
2023,31958154000114
2023,31958180000142
2023,31958199000199
2023,31958388000161
2023,31958399000141
2023,31958667000125
2023,31958793000180
2023,31959496000159
2023,31959745000106
2023,31959959000182
